#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
73.0000000000004    1.37809243266648e-08    2.37055360432049e-12    7.13067204887516e-10    1.39892238467729e-11    8.5457174486121e-09    6.43457330651096e-10    2.36995260882666e-08
73.5000000000007    2.1489500310513e-08    3.73053687775913e-12    8.18322874125429e-11    4.0905558412741e-11    7.12278761273787e-10    5.99215130269058e-10    2.29274625847589e-08
74.000000000001    2.17450262206702e-08    1.53810665320906e-11    2.63970875239097e-10    1.78472911177307e-11    1.33429952276397e-14    4.54224110108081e-13    2.20426930206644e-08
74.5000000000012    1.97362010809253e-08    8.92719215531186e-12    1.44723763147244e-10    7.36378331018989e-11    4.12521459711189e-10    8.29811278557107e-10    2.12058226075981e-08
75.0000000000015    1.25438696285798e-08    3.72620583873424e-11    6.68109738560807e-10    2.84356571559869e-11    6.06719733245963e-09    1.17456973703614e-09    2.05194441521797e-08
75.5000000000017    1.06955470301017e-09    4.40124543236745e-11    3.80459532557361e-10    2.67470516514318e-11    1.68621278282335e-08    1.84158708178094e-09    2.02244886515571e-08
76.000000000002    4.82602468792755e-09    1.5936834530905e-11    1.0539418319714e-09    1.87728429023558e-11    1.31330979938882e-08    1.07751259991141e-09    2.01252867911319e-08
76.5000000000022    1.5545690121271e-08    1.2942107210285e-11    8.55496912841293e-10    2.08870467508318e-11    2.75177667377779e-09    4.9358798695799e-10    1.96803808488092e-08
77.0000000000025    1.84605287276584e-08    2.97500437459397e-11    1.36858255633414e-10    6.75256119234536e-11    5.6720821446072e-11    2.37652770909842e-10    1.89890362313171e-08
77.5000000000027    1.7910673408778e-08    4.57529656983754e-11    2.0560835201891e-10    4.30311239805514e-11    1.44452739067352e-11    6.43717820747652e-11    1.82838829064573e-08
78.000000000003    1.50093599604787e-08    3.16660673583657e-11    7.51184171810466e-10    1.07507675813834e-11    1.68459431681483e-09    1.5212803041231e-10    1.7639683314456e-08
78.5000000000033    5.79646989078011e-09    5.91503856456635e-11    3.25587881839537e-10    2.04661745948133e-11    1.00422281518691e-08    9.66181998321463e-10    1.72100844830507e-08
79.0000000000035    3.41021479928782e-10    3.56221014131349e-11    7.50129076960323e-10    1.31627865146573e-11    1.5277702200632e-08    6.97342826242735e-10    1.71149804716917e-08
79.5000000000038    9.16856855714148e-09    3.2615008985166e-11    9.1632818410342e-10    1.06380054846091e-11    6.54107121263629e-09    2.62780125983918e-10    1.69320010943349e-08
80.000000000004    1.50706542072164e-08    3.77281446382567e-11    3.08898352142399e-10    3.03794257802718e-11    6.22273501879692e-10    3.67616361736024e-10    1.64375499933931e-08
80.5000000000043    1.5608864264083e-08    5.42625354515027e-11    1.44730576808595e-10    4.59211194042445e-11    1.62247771836789e-13    3.81723632231913e-12    1.58577579798415e-08
