#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
143.54272099995    3.33535449700942e-10    5.46105774798338e-10    4.04011265597076e-10    2.20506123163483e-10    1.37267359016351e-10    1.64142597227619e-09
143.89627449995    4.61032249322302e-10    4.95672287761548e-10    3.72014383421145e-10    2.256688816739e-10    7.28602169649503e-11    1.62724801914385e-09
144.249827999949    6.37446178259749e-10    4.10279660664605e-10    3.1063586082587e-10    2.41105753259803e-10    1.19283120438696e-11    1.6113957650539e-09
144.603381499949    7.26971958652255e-10    3.44948084094992e-10    2.68267404799013e-10    2.53966582969986e-10    1.77250652122323e-13    1.59433128116837e-09
144.956934999949    6.79886189383388e-10    3.71405937135789e-10    2.78251098764862e-10    2.4586193673889e-10    1.76125520734269e-12    1.57716641723027e-09
145.310488499949    5.29313877904098e-10    4.37307626869258e-10    3.39031786200129e-10    2.25732258875053e-10    2.96858966007585e-11    1.5610714464493e-09
145.664041999948    3.61415329124979e-10    5.02889499745546e-10    3.68526930972805e-10    2.14448068628759e-10    9.95383374443995e-11    1.54681816591649e-09
146.017595499948    3.22045686527947e-10    5.02060749949831e-10    3.78837878019543e-10    2.10922298013413e-10    1.20125582231575e-10    1.53399219474231e-09
146.371148999948    4.54880978908337e-10    4.54939012092123e-10    3.41048141552107e-10    2.15147853736907e-10    5.47260061875644e-11    1.52074199247704e-09
146.724702499948    6.05805520164971e-10    3.76448087815528e-10    2.84592279430055e-10    2.32086947975126e-10    7.02304433455488e-12    1.50595587972023e-09
147.078255999947    6.73455034108588e-10    3.2245166393147e-10    2.49821494005157e-10    2.44400019128975e-10    7.6417820699517e-14    1.49020462899489e-09
147.431809499947    6.15617217093071e-10    3.55875726417494e-10    2.67618856167604e-10    2.32514077064989e-10    2.88331112361098e-12    1.47450918786677e-09
147.785362999947    4.70483236585035e-10    4.22954705505112e-10    3.20316224909073e-10    2.1104928996847e-10    3.50967365461565e-11    1.45990019351385e-09
148.138916499947    3.23657361712406e-10    4.69324026439795e-10    3.53843644728483e-10    2.00983178369581e-10    9.91745666870778e-11    1.44698277793734e-09
148.492469999946    3.10886089629902e-10    4.70579757257443e-10    3.49438783901686e-10    2.01009198680604e-10    1.03285747077848e-10    1.43519957654748e-09
148.846023499946    4.44557593256201e-10    4.16925364180974e-10    3.15133200121915e-10    2.05784104834977e-10    4.03667549013496e-11    1.42276701729542e-09
149.199576999946    5.75883949023288e-10    3.45116813816779e-10    2.62963661618971e-10    2.20934982113489e-10    4.10187975398848e-12    1.40900128632652e-09
149.553130499945    6.28308821936035e-10    3.0109777453841e-10    2.37244235660973e-10    2.27769340750843e-10    5.59521999488918e-14    1.39447612508621e-09
149.906683999945    5.55600889892655e-10    3.45367495646406e-10    2.58739954445107e-10    2.16302821502426e-10    4.10892206882705e-12    1.38012008355542e-09
150.260237499945    4.18856180242285e-10    4.05719183334201e-10    3.05290306244883e-10    1.99128335320361e-10    3.7848918678029e-11    1.36684292381976e-09
