1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
5 1.285194945077502e-13 9.216233715227447e-13 5034
5.25 6.892534210368493e-14 1.057189821698158e-12 5714
5.5 3.042341558365016e-14 9.332214138006167e-13 5982
5.75 1.279860938527002e-14 6.970685305367599e-13 6602
6 4.444892914506425e-15 4.260106913191658e-13 7130
6.25 1.368602207850038e-15 2.007563992080172e-13 8034
6.5 4.561651636854683e-16 6.986593425416283e-14 8606
6.75 1.94148757775147e-16 1.672078184126797e-14 9066
7 9.97258111641911e-17 3.41664271679855e-15 9962
7.25 5.257556337968036e-17 5.516887940238635e-16 10550
7.5 2.745462273613894e-17 2.606650528034923e-16 11226
7.75 1.222083427832774e-17 2.376904401809506e-16 12146
8 4.826411588675111e-18 1.811683927458852e-16 12606
8.25 1.829464997890944e-18 1.147808576763219e-16 13802
8.5 6.399001649477131e-19 5.473586482714148e-17 14754
8.75 2.156926290588118e-19 2.01672685449245e-17 15194
9 9.345858319316185e-20 6.276740313432102e-18 16454
9.25 4.329433478988014e-20 1.533482002350443e-18 17154
9.5 2.080513691536328e-20 3.861242493352327e-19 18266
9.75 9.891343143578016e-21 1.236820845492099e-19 18750
10 4.635435559903026e-21 7.49894778216425e-20 20234
10.25 1.904833192559664e-21 5.277352241981621e-20 21450
10.5 7.199555914490492e-22 3.041629475333994e-20 21962
10.75 2.776343925357962e-22 1.508365204110005e-20 23462
11 1.074010924625099e-22 6.14041663150203e-21 24042
11.25 4.454429566295556e-23 2.238443578020507e-21 25946
11.5 1.940690012510356e-23 6.81202950506729e-22 26118
11.75 9.104786155763425e-24 2.102367626158135e-22 27506
12 4.242598198821095e-24 7.660977120327373e-23 29066
12.25 1.875911746351782e-24 3.592493763945893e-23 30450
12.5 8.017165845282947e-25 2.01233595882853e-23 31742
12.75 3.18739732507599e-25 1.075179135349209e-23 32250
13 1.341836732470066e-25 5.473578125270276e-24 34250
13.25 5.415663329678842e-26 2.414633162898708e-24 35454
13.5 2.254486134272239e-26 9.699576053672189e-25 36434
13.75 9.713412249595294e-27 3.772742844556068e-25 37682
14 4.351053171547862e-27 1.474148123295301e-25 39294
14.25 1.967778510565611e-27 5.996015517315537e-26 41426
14.5 8.52580371949938e-28 2.615913260156475e-26 42066
14.75 3.670457171640693e-28 1.273202228245979e-26 43490
15 1.591566646006082e-28 6.421663487667293e-27 45702
15.25 6.623009022578464e-29 3.098654724799626e-27 46634
15.5 2.847121830034692e-29 1.485570372130392e-27 48554
15.75 1.213137383051084e-29 6.989451943144734e-28 48870
16 5.608843195103028e-30 3.363633784361863e-28 50963
16.25 2.327346850205926e-30 1.360373907731536e-28 51576
16.5 8.110632975448084e-31 4.320559652971572e-29 49316
16.75 2.818655970173083e-31 1.336553326792499e-29 49344
17 9.772994674968774e-32 4.462992203032893e-30 47192
17.25 3.626093866089373e-32 1.687450158869149e-30 47576
17.5 1.252648411272503e-32 6.340657126996623e-31 45348
17.75 4.436947092522718e-33 2.422287822145929e-31 44060
18 1.588370858892677e-33 9.350017042640773e-32 43872
18.25 5.343071904065292e-34 3.167913807630808e-32 41756
18.5 1.936792460889707e-34 1.096186303302254e-32 41528
18.75 7.24654594423792e-35 3.64077911093877e-33 39300
19 2.954482512066893e-35 1.389383366164081e-33 38276
19.25 1.244077590890917e-35 6.596691641201618e-34 36900
19.5 5.362861871444472e-36 4.026642778698791e-34 34724
19.75 2.488422964558368e-36 2.936104908981678e-34 33960
20 1.336555152437276e-36 2.381171903169983e-34 32144
20.25 9.166669781594435e-37 2.002366322829778e-34 30704
20.5 7.441555520260756e-37 1.835180196872382e-34 28896
20.75 6.477953577558596e-37 1.657989370391577e-34 26924
21 5.988941187334327e-37 1.573721562140484e-34 25656
21.25 5.221958573047642e-37 1.389229373254049e-34 23228
21.5 4.938962591932628e-37 1.309578858437608e-34 21816
21.75 4.269079570725419e-37 1.157632990236603e-34 19472
22 3.798368979255592e-37 1.090772523262841e-34 17696
22.25 3.372721806442704e-37 9.39322979669749e-35 15588
22.5 2.888422503992671e-37 8.198219182850704e-35 13760
22.75 2.30214788636708e-37 6.854445744889077e-35 11565
23 2.002877941457199e-37 5.950714711272162e-35 10016
23.25 1.682689350679771e-37 5.304993054899539e-35 8652
23.5 1.484531910650322e-37 4.627226328630444e-35 7652
23.75 1.256071560808241e-37 3.7982661605653e-35 6542
24 1.065440737691951e-37 3.259135604741778e-35 5478
24.25 9.069928174634347e-38 3.006441665517572e-35 4886
24.5 7.484045429460187e-38 2.396462768939205e-35 4068
24.75 6.22088292010854e-38 2.040796282535778e-35 3326
25 4.939785036157061e-38 1.625861657046135e-35 2696
25.25 4.432425533174336e-38 1.320742311410695e-35 2304
25.5 3.83525252407169e-38 1.229300183237442e-35 1934
25.75 2.557242727007072e-38 8.05272720740409e-36 1344
26 1.590195871380531e-38 6.032667086041474e-36 848
26.25 1.645954331171312e-38 5.8096522075285e-36 888
26.5 1.174104890159495e-38 3.950667675107181e-36 584
26.75 6.228244540486784e-39 2.257974969179311e-36 344
27 2.079841265591217e-39 6.172630158405828e-37 102
27.25 2.666615103880515e-39 8.183849175020778e-37 104
27.5 4.914657492326505e-40 1.528343156221225e-37 24
27.75 1.627004726122201e-43 1.22981234386763e-38 1

0.25 2.082663718878499e-10 6.708073176157766e-09 18
0.5 1.540869330386654e-09 6.186198666148303e-08 62
0.75 2.774187763175993e-09 1.273124717994992e-07 98
1 2.823455346364356e-08 8.05842106894173e-07 210
1.25 3.125495089645078e-07 1.012488409165885e-05 350
1.5 3.374680640434222e-07 1.854236180975551e-05 450
1.75 2.212669873065497e-08 2.627433684457339e-06 602
2 8.028813677213219e-10 7.656015041756117e-07 762
2.25 1.12223365656161e-09 5.261054563476035e-07 1142
2.5 1.829145748754367e-09 1.450686902148658e-07 1250
2.75 1.782270710263126e-09 3.928818273412815e-08 1458
3 1.633612642880298e-09 2.340840337060008e-08 1814
3.25 1.163049475808278e-09 2.728002469491999e-08 2178
3.5 9.735522699297368e-10 1.928969829348139e-08 2498
3.75 9.034321036595418e-10 1.00858400952537e-08 2622
4 8.522200728738808e-10 1.069204588889791e-08 3338
4.25 3.474353040890422e-10 1.024735897489338e-08 3722
4.5 8.063639621461437e-11 8.296888984484619e-09 4170
4.75 1.724527565960869e-11 5.088990948528072e-09 4358
5 5.670011022347205e-12 2.658433290711454e-09 5034
5.25 3.965665939425676e-12 1.082358738195082e-09 5714
5.5 3.461409838367842e-12 4.159370724320526e-10 5982
5.75 3.131899054175775e-12 2.458799770328538e-10 6602
6 2.41337290362668e-12 1.647675291605933e-10 7130
6.25 1.767332044734941e-12 1.276715260600479e-10 8034
6.5 1.09575101455812e-12 1.172643129065205e-10 8606
6.75 4.94006967725495e-13 1.061325396920195e-10 9066
7 1.620701482499929e-13 8.785633131003747e-11 9962
7.25 5.200743564175167e-14 6.113173449267799e-11 10550
7.5 4.455575149173834e-14 3.714461720402885e-11 11226
7.75 5.09251488750827e-14 1.80237098521981e-11 12146
8 4.437616237506873e-14 7.748489673487646e-12 12606
8.25 3.555094331564736e-14 3.154429925435991e-12 13802
8.5 2.554992596970379e-14 1.037159424684183e-12 14754
8.75 1.588059591955969e-14 2.933046804031262e-13 15194
9 9.256684092011889e-15 2.321138853564042e-13 16454
9.25 4.319882496827165e-15 3.087937927329468e-13 17154
9.5 1.698049000665009e-15 3.383817766596171e-13 18266
9.75 5.368939322012683e-16 2.704238760706034e-13 18750
10 1.709792084540137e-16 1.890648315950906e-13 20234
10.25 8.265960560020473e-17 1.084200098670345e-13 21450
10.5 7.328746745978898e-17 5.450303670029626e-14 21962
10.75 7.442898176732403e-17 2.545327439581741e-14 23462
11 6.516382772351193e-17 9.316043263659538e-15 24042
11.25 4.845240838123583e-17 2.837681469581423e-15 25946
11.5 2.986398599247174e-17 1.031305618056495e-15 26118
11.75 1.667051838969688e-17 8.414513653368716e-16 27506
12 7.884257675675828e-18 9.369723200809197e-16 29066
12.25 3.143061965021858e-18 8.61862681785581e-16 30450
12.5 1.111207706370651e-18 6.688263699252008e-16 31742
12.75 3.520959400706669e-19 4.293879326200428e-16 32250
13 1.633972433076585e-19 2.54358912184972e-16 34250
13.25 1.284797631167223e-19 1.277038851959263e-16 35454
13.5 1.210055370155096e-19 5.494951391582932e-17 36434
13.75 9.946191692652024e-20 2.024217389529149e-17 37682
14 7.141093511324017e-20 6.708367650189752e-18 39294
14.25 4.452737752097739e-20 2.549438139198952e-18 41426
14.5 2.35891505114244e-20 1.783736841618622e-18 42066
14.75 1.105270614638623e-20 1.679712580306783e-18 43490
15 4.666935177547869e-21 1.492700982278664e-18 45702
15.25 1.652779639483268e-21 1.102670746665995e-18 46634
15.5 5.732054966373361e-22 7.308848391713558e-19 48554
15.75 2.497382097794105e-22 4.23258618961142e-19 48870
16 1.818827324647535e-22 2.26776083183907e-19 50963
16.25 1.592696225207398e-22 1.009329686058427e-19 51576
16.5 1.233327212749703e-22 3.510560611962981e-20 49316
16.75 8.637077794547211e-23 1.05795035672498e-20 49344
17 4.871000986718398e-23 3.725872951704185e-21 47192
17.25 2.486706688433356e-23 2.549016589803991e-21 47576
17.5 1.033097810327857e-23 2.216198586166912e-21 45348
17.75 3.804413363417252e-24 1.799613242382735e-21 44060
18 1.213915335322463e-24 1.263385257737271e-21 43872
18.25 3.626494508693414e-25 7.243387138982852e-22 41756
18.5 1.772214674479104e-25 3.759769713220153e-22 41528
18.75 1.398066243188249e-25 1.57182060430582e-22 39300
19 1.15947979379476e-25 5.581726028623357e-23 38276
19.25 8.001073442557477e-26 1.635524227545742e-23 36900
19.5 4.609133940252496e-26 5.091944086779192e-24 34724
19.75 2.376244696360158e-26 2.788201381870807e-24 33960
20 1.033323377424064e-26 2.349838912860116e-24 32144
20.25 3.841467298659418e-27 1.934292798065361e-24 30704
20.5 1.191831136808282e-27 1.334862576541919e-24 28896
20.75 3.392586705753944e-28 7.655522515369641e-25 26924
21 1.418021697362925e-28 3.734495439134691e-25 25656
21.25 9.87066008783225e-29 1.478507296842714e-25 23228
21.5 7.914042813480246e-29 5.259796753568274e-26 21816
21.75 5.146037930914996e-29 1.542780027654571e-26 19472
22 2.893714809538095e-29 5.115859431548512e-27 17696
22.25 1.355839264714638e-29 2.691036356668264e-27 15588
22.5 5.589998704163718e-30 2.112442626313264e-27 13760
22.75 1.766586405532029e-30 1.483274327502346e-27 11565
23 4.989252493447631e-31 8.864053961564109e-28 10016
23.25 1.722341833741533e-31 4.423701884781862e-28 8652
23.5 8.912814143544567e-32 1.831425819902327e-28 7652
23.75 6.113478708422586e-32 6.946774102207655e-29 6542
24 3.772263981410331e-32 2.288486484486604e-29 5478
24.25 2.236484243116295e-32 8.365783914399688e-30 4886
24.5 1.17667950117768e-32 3.133549440352384e-30 4068
24.75 5.250423587976657e-33 1.682434669118672e-30 3326
25 2.043938123119224e-33 1.333567388153806e-30 2696
25.25 7.016468595046373e-34 9.467924972910665e-31 2304
25.5 2.344002991755925e-34 5.792763488192328e-31 1934
25.75 1.020266368325483e-34 2.041078225772756e-31 1344
26 5.752040121833501e-35 7.913351665658457e-32 848
26.25 4.260051985558938e-35 5.013936523333736e-32 888
26.5 2.402159841207372e-35 1.73899752362722e-32 584
26.75 1.164886306849947e-35 4.019939108843169e-33 344
27 2.601734021429305e-36 4.717774070890518e-34 102
27.25 1.782224244654634e-36 3.759518899683626e-34 104
27.5 3.026651837150834e-37 8.199463378597859e-35 24
27.75 9.503235448071251e-40 7.839703017056899e-36 1

0.25 2.210059176596023e-10 7.529437340576352e-09 18
0.5 1.924401139158992e-09 6.192018014879811e-08 62
0.75 7.234511966692914e-09 1.44909936236817e-07 98
1 1.924391988938718e-08 5.23798131533594e-07 210
1.25 1.196891996725909e-07 5.348556480705182e-06 350
1.5 3.62957126352998e-07 7.097144309476772e-06 450
1.75 1.196670711159274e-07 5.167105958247405e-07 602
2 6.02343692418321e-08 5.995140755711122e-07 762
2.25 3.195855268175045e-08 1.702241359054155e-06 1142
2.5 4.562068059738952e-09 1.604426154100097e-06 1250
2.75 3.255811832017354e-09 9.605238806801803e-07 1458
3 4.94724397477756e-09 5.307934177403735e-07 1814
3.25 4.504982440860608e-09 2.749645833945606e-07 2178
3.5 4.001795367440479e-09 1.222694105585951e-07 2498
3.75 3.277488587707551e-09 5.320960439986887e-08 2622
4 2.449124498321288e-09 3.293682606957049e-08 3338
4.25 7.76869243230322e-10 2.256236539702502e-08 3722
4.5 2.740941185971561e-10 1.44962065193737e-08 4170
4.75 2.278185833094741e-10 8.902400887617273e-09 4358
5 2.303081704140699e-10 7.686349602310803e-09 5034
5.25 1.519686942022957e-10 8.812034038562916e-09 5714
5.5 6.156219349739398e-11 8.91533080413521e-09 5982
5.75 4.190556506736505e-11 6.492740797434991e-09 6602
6 4.052891709687101e-11 3.315343434353048e-09 7130
6.25 3.099995103443105e-11 1.566214499414544e-09 8034
6.5 1.585479117527798e-11 7.916153960132438e-10 8606
6.75 6.881462159129872e-12 3.628905605255714e-10 9066
7 2.721128581329172e-12 1.892785157604407e-10 9962
7.25 1.198629282260493e-12 1.006619311610833e-10 10550
7.5 8.050310390105373e-13 4.845941738056354e-11 11226
7.75 5.579833225240682e-13 3.037826683372727e-11 12146
8 3.464103741370012e-13 2.252947431698103e-11 12606
8.25 2.280193698227585e-13 1.694028677561811e-11 13802
8.5 1.334091427780038e-13 1.37323282011197e-11 14754
8.75 6.22672460031313e-14 1.112335429653182e-11 15194
9 3.36205917646477e-14 7.887180152324355e-12 16454
9.25 2.200601516332199e-14 4.399119951444435e-12 17154
9.5 1.532123085797776e-14 2.264993441842958e-12 18266
9.75 8.974941754829615e-15 1.1166895365566e-12 18750
10 5.491635607259181e-15 5.799178038597763e-13 20234
10.25 3.104698905708694e-15 2.930412260431274e-13 21450
10.5 1.752968488509196e-15 1.667355696449264e-13 21962
10.75 1.055575046790813e-15 1.085632129825003e-13 23462
11 6.075340210881928e-16 7.215666534247817e-14 24042
11.25 3.48983202593209e-16 5.604725645345901e-14 25946
11.5 1.88626449177841e-16 3.881258843282494e-14 26118
11.75 1.102840498459227e-16 2.628589786921847e-14 27506
12 7.136233285326291e-17 1.691531717386547e-14 29066
12.25 4.649217274094468e-17 1.005951933777777e-14 30450
12.5 2.8420620797902e-17 5.818421907782154e-15 31742
12.75 1.695910247985481e-17 3.327111030722038e-15 32250
13 1.012541422289589e-17 1.999701218097676e-15 34250
13.25 6.126861693952739e-18 1.183392787261424e-15 35454
13.5 3.605861816847074e-18 7.155936373871901e-16 36434
13.75 2.203157598222788e-18 4.276794523084688e-16 37682
14 1.344202234009652e-18 2.827690418277505e-16 39294
14.25 8.440388071738154e-19 1.826121314419743e-16 41426
14.5 5.216788029101864e-19 1.16784035658972e-16 42066
14.75 3.401417832107929e-19 7.688165337443688e-17 43490
15 2.189598133482151e-19 4.872328519895404e-17 45702
15.25 1.374406611106097e-19 3.149684431399392e-17 46634
15.5 9.27514406782236e-20 2.079299777801075e-17 48554
15.75 6.144649313262916e-20 1.329666917410553e-17 48870
16 4.126300117031939e-20 9.054411566279799e-18 50963
16.25 2.362797869552574e-20 5.513551092160505e-18 51576
16.5 1.234843518939106e-20 2.973683951849458e-18 49316
16.75 6.774151404347238e-21 1.604784597784352e-18 49344
17 3.608879674919052e-21 8.069449745871528e-19 47192
17.25 2.002054987803267e-21 4.312211305465672e-19 47576
17.5 1.031311507733371e-21 2.209347241822136e-19 45348
17.75 5.503207730405082e-22 1.212015986391835e-19 44060
18 2.988616224682247e-22 7.185544316282396e-20 43872
18.25 1.591277367850024e-22 4.030752050072707e-20 41756
18.5 9.127329844009793e-23 2.32149261994782e-20 41528
18.75 5.300134598188525e-23 1.324441938500575e-20 39300
19 3.182986988429004e-23 7.831244430505412e-21 38276
19.25 2.01950518911774e-23 4.554337717169059e-21 36900
19.5 1.296999263900184e-23 2.471175055683944e-21 34724
19.75 8.500164933327315e-24 1.365114823718586e-21 33960
20 4.988552659366674e-24 7.317743199402457e-22 32144
20.25 2.762878427239195e-24 4.438643112652856e-22 30704
20.5 1.43377624406166e-24 2.688624721783104e-22 28896
20.75 7.488109287274694e-25 1.536095931335787e-22 26924
21 4.323013423094943e-25 8.878756604108582e-23 25656
21.25 2.292152950604834e-25 4.825915842290406e-23 23228
21.5 1.307439811832387e-25 3.02771366517005e-23 21816
21.75 7.133265005587303e-26 1.651799672668979e-23 19472
22 4.352181003903299e-26 9.063867205252245e-24 17696
22.25 2.632439355280496e-26 4.257223501545894e-24 15588
22.5 1.463104116130215e-26 2.06087309024897e-24 13760
22.75 6.992077274493081e-27 1.066473804727184e-24 11565
23 3.088869467862811e-27 6.542212669495134e-25 10016
23.25 1.409078179904135e-27 3.853334768563873e-25 8652
23.5 7.388312144876376e-28 1.90232776084564e-25 7652
23.75 4.367787349100122e-28 8.168122595506081e-26 6542
24 2.445503263894933e-28 4.27923363752951e-26 5478
24.25 1.269376826508037e-28 2.907254517843284e-26 4886
24.5 6.563602237396324e-29 1.968265513956737e-26 4068
24.75 3.539214870312614e-29 1.189808984302684e-26 3326
25 2.111141558819894e-29 6.377235993348234e-27 2696
25.25 1.238766085431878e-29 3.464316290036114e-27 2304
25.5 6.464375125146837e-30 1.833400479728101e-27 1934
25.75 2.430168499339421e-30 8.481606044238152e-28 1344
26 9.53502737019971e-31 3.870605304422954e-28 848
26.25 5.453313386672186e-31 2.487064228745734e-28 888
26.5 2.232203225124929e-31 1.021663579062861e-28 584
26.75 8.981521733910531e-32 4.393635936749164e-29 344
27 2.421998085977331e-32 1.119893907664837e-29 102
27.25 2.028252755977385e-32 1.239681678198554e-29 104
27.5 4.944725523752814e-33 2.393729818728114e-30 24
27.75 2.706530789088058e-36 5.015104381877381e-32 1

0.25 1.460487994285331e-10 9.670403900583274e-09 18
0.5 1.352290719903755e-09 1.367966433564446e-07 62
0.75 2.489534122815111e-09 1.783326454719442e-07 98
1 1.268193210522648e-08 1.049897344610872e-06 210
1.25 5.532486111237871e-08 3.487114107459395e-06 350
1.5 9.90885504508286e-08 7.750463278663232e-06 450
1.75 2.063806988791378e-07 6.43045413931844e-06 602
2 2.188665719832026e-07 2.365766853702873e-06 762
2.25 1.203338691452742e-07 1.850598990740953e-06 1142
2.5 1.573034690611186e-08 2.132290138707524e-06 1250
2.75 1.169999434312887e-08 1.690308611997657e-06 1458
3 7.239583970908295e-09 1.819532131094916e-06 1814
3.25 4.475081722570845e-09 1.421720414276339e-06 2178
3.5 3.495138884585615e-09 9.660685131497179e-07 2498
3.75 1.849341238787568e-09 6.84430425367899e-07 2622
4 1.428885640279577e-09 6.046037552799961e-07 3338
4.25 1.052544856357217e-09 4.352687716983035e-07 3722
4.5 7.992742600823885e-10 2.832248576563098e-07 4170
4.75 5.754175423576164e-10 1.477124162841391e-07 4358
5 4.579196524546231e-10 8.536757095081385e-08 5034
5.25 3.866050707508226e-10 5.779148088890405e-08 5714
5.5 2.872841004232397e-10 4.014614005776853e-08 5982
5.75 1.832583821961705e-10 2.973426290124758e-08 6602
6 1.355348614087992e-10 1.648912726653025e-08 7130
6.25 9.841434262687566e-11 1.108506042918688e-08 8034
6.5 7.086096163288424e-11 7.157565593426547e-09 8606
6.75 5.171360848514827e-11 4.333285145624729e-09 9066
7 3.292839307184939e-11 3.074308455540768e-09 9962
7.25 1.937888812778754e-11 2.113834622125072e-09 10550
7.5 1.239310224824199e-11 1.418576026402762e-09 11226
7.75 8.02975068235707e-12 1.086251756625681e-09 12146
8 5.197790337792987e-12 7.852189336693458e-10 12606
8.25 3.474685424693797e-12 6.106387075506023e-10 13802
8.5 2.263098816030856e-12 4.790475848555142e-10 14754
8.75 1.593875001429406e-12 3.313892997941599e-10 15194
9 1.242699463543711e-12 2.443402388201403e-10 16454
9.25 1.097639909528504e-12 1.664229236464122e-10 17154
9.5 1.04450467359838e-12 1.04079066411603e-10 18266
9.75 9.622703094935788e-13 6.263392653974844e-11 18750
10 8.885008150882594e-13 4.328738519439523e-11 20234
10.25 7.286343396817806e-13 4.017138270340119e-11 21450
10.5 5.263773918783539e-13 4.799679003999855e-11 21962
10.75 3.476426265730606e-13 6.167839743409273e-11 23462
11 1.992893027422867e-13 6.881702479105687e-11 24042
11.25 1.170188656284193e-13 7.113864390008601e-11 25946
11.5 8.500029709524119e-14 6.002080576686748e-11 26118
11.75 9.426036259764662e-14 4.701573438950517e-11 27506
12 1.19366278709442e-13 3.281932292964921e-11 29066
12.25 1.39125612350451e-13 2.046243795320306e-11 30450
12.5 1.4323852073871e-13 1.279465284361417e-11 31742
12.75 1.270877493312598e-13 9.357880796286227e-12 32250
13 1.06527888307477e-13 9.649270796170303e-12 34250
13.25 7.8727425682306e-14 1.10242562113984e-11 35454
13.5 5.364033864847535e-14 1.213936991394157e-11 36434
13.75 3.613521258205968e-14 1.215623405191756e-11 37682
14 2.570929928086382e-14 1.112592906731217e-11 39294
14.25 2.086783908207537e-14 9.382709708012158e-12 41426
14.5 1.88837673603492e-14 6.956749047333727e-12 42066
14.75 1.826392494079564e-14 4.960515501731032e-12 43490
15 1.787390617424263e-14 3.45120100416117e-12 45702
15.25 1.631217849326396e-14 2.359210386616411e-12 46634
15.5 1.429417062783022e-14 1.814529064617957e-12 48554
15.75 1.157147666810217e-14 1.513875107433338e-12 48870
16 9.173365832984968e-15 1.469415141662437e-12 50963
16.25 6.677016368484909e-15 1.436790230746366e-12 51576
16.5 4.585072612740605e-15 1.295496669748442e-12 49316
16.75 3.443724614385997e-15 1.17670017663002e-12 49344
17 2.515296838595212e-15 9.844660860716044e-13 47192
17.25 1.871680745641997e-15 8.625026541025756e-13 47576
17.5 1.303162511438296e-15 6.912964123825842e-13 45348
17.75 1.014654405795759e-15 5.31886702079673e-13 44060
18 9.118876894214164e-16 3.918714646069275e-13 43872
18.25 8.456532911497368e-16 2.55965433244045e-13 41756
18.5 8.234763319339105e-16 1.65680650804551e-13 41528
18.75 7.194672395103628e-16 1.065602301491487e-13 39300
19 6.040602898415145e-16 7.980549633107738e-14 38276
19.25 4.60556474795779e-16 7.071033859463474e-14 36900
19.5 3.228226481865908e-16 6.726939498991438e-14 34724
19.75 2.185531563435952e-16 6.606914660670848e-14 33960
20 1.363452220995975e-16 6.051973035465402e-14 32144
20.25 8.819845596557773e-17 5.128162493106401e-14 30704
20.5 5.979429866240404e-17 4.010243620081192e-14 28896
20.75 4.569782004222028e-17 2.852396749683936e-14 26924
21 3.955101862525944e-17 1.928208994598268e-14 25656
21.25 3.375728305864042e-17 1.177295503713158e-14 23228
21.5 2.930285353878259e-17 7.065482216485566e-15 21816
21.75 2.359433664531676e-17 4.178514888219182e-15 19472
22 1.793508256979148e-17 2.819169729991295e-15 17696
22.25 1.25919360595016e-17 2.16308754856166e-15 15588
22.5 8.258728199944031e-18 1.928671670680765e-15 13760
22.75 4.821194383919484e-18 1.670502556539945e-15 11565
23 2.637498526037924e-18 1.422790646537358e-15 10016
23.25 1.30960599846885e-18 1.114593973353869e-15 8652
23.5 6.141251684300512e-19 8.248088604357883e-16 7652
23.75 3.269886876634274e-19 5.240303818422577e-16 6542
24 2.210274772333163e-19 3.012345988178159e-16 5478
24.25 1.972446872692264e-19 1.653926155443175e-16 4886
24.5 1.641344289258537e-19 7.614732464131848e-17 4068
24.75 1.258667316555422e-19 3.081479336461394e-17 3326
25 9.090929957094962e-20 1.124414750858335e-17 2696
25.25 6.304162469471391e-20 4.127780853922826e-18 2304
25.5 3.946607678816182e-20 1.726213481461961e-18 1934
25.75 1.94324061616116e-20 8.679530839800592e-19 1344
26 9.611902031897136e-21 4.683156379759839e-19 848
26.25 7.463666054619578e-21 5.243558463761529e-19 888
26.5 3.798462034756101e-21 3.668363028277354e-19 584
26.75 1.930780683105306e-21 2.486252347693894e-19 344
27 5.336864831330035e-22 8.589722408511167e-20 102
27.25 5.413904602807995e-22 9.861804732682296e-20 104
27.5 1.356190475077294e-22 2.699947134696239e-20 24
27.75 6.93012752608506e-24 1.399138609210199e-21 1

0.25 1.558661470761526e-09 1.474984628871405e-08 18
0.5 9.069544798933035e-09 1.001429417914198e-07 62
0.75 2.357780939897487e-08 2.079921357812443e-07 98
1 6.717415880580835e-08 4.552865786969953e-07 210
1.25 1.282850140415234e-07 8.152077542482323e-07 350
1.5 2.260504981719962e-07 1.138171853323274e-06 450
1.75 4.666229978437466e-07 1.303782626044091e-06 602
2 3.950314230463364e-07 3.082865466784267e-06 762
2.25 1.30678938223942e-07 4.396660758704963e-06 1142
2.5 7.069558917045181e-08 2.664035097004065e-06 1250
2.75 7.472255555237417e-08 2.371153960741354e-06 1458
3 7.817686031591315e-08 1.331036046498669e-06 1814
3.25 5.826484577023119e-08 9.329243663799513e-07 2178
3.5 4.523534463549666e-08 7.604828062832931e-07 2498
3.75 3.285204675047226e-08 6.005973352627799e-07 2622
4 2.80114118147818e-08 5.85790417526895e-07 3338
4.25 2.123946304896339e-08 4.670888325961269e-07 3722
4.5 1.817868971207125e-08 3.740092668479418e-07 4170
4.75 1.475407913004884e-08 3.034404587694155e-07 4358
5 1.296090798889196e-08 2.842465113732447e-07 5034
5.25 1.13916488346123e-08 2.720184716618696e-07 5714
5.5 9.01936949653772e-09 2.450905789300256e-07 5982
5.75 7.683563786128589e-09 2.342285217455003e-07 6602
6 6.936055929244328e-09 2.138907091595266e-07 7130
6.25 6.356422756862916e-09 2.039257725111457e-07 8034
6.5 5.534510469894851e-09 1.851279513591935e-07 8606
6.75 4.654186932269534e-09 1.696172813588275e-07 9066
7 4.220752098934284e-09 1.63122523039069e-07 9962
7.25 3.705720545516325e-09 1.525506661640898e-07 10550
7.5 3.295622981220535e-09 1.419323797412448e-07 11226
7.75 2.92158370022475e-09 1.285118383560372e-07 12146
8 2.618566290089844e-09 1.160769957232799e-07 12606
8.25 2.300323493971808e-09 1.070447890900126e-07 13802
8.5 2.00799241841718e-09 9.582464325635616e-08 14754
8.75 1.734107991380511e-09 8.387330780680725e-08 15194
9 1.516776194731569e-09 7.188489274416866e-08 16454
9.25 1.323823193499688e-09 6.243812086161521e-08 17154
9.5 1.156988642468107e-09 5.376839757648895e-08 18266
9.75 9.651718258525625e-10 4.491344754312173e-08 18750
10 8.461569051795093e-10 4.021568596380099e-08 20234
10.25 7.308924958300812e-10 3.410268562420928e-08 21450
10.5 6.127952895650728e-10 2.792325965733443e-08 21962
10.75 5.329923697847443e-10 2.394532691601997e-08 23462
11 4.481813746525739e-10 1.973781723475922e-08 24042
11.25 3.894722778713033e-10 1.732464306000962e-08 25946
11.5 3.182141416266025e-10 1.421237450180128e-08 26118
11.75 2.718878664938265e-10 1.194766778171101e-08 27506
12 2.330179500164172e-10 1.017312339356112e-08 29066
12.25 2.000696861217165e-10 8.552346170279821e-09 30450
12.5 1.679747986366899e-10 7.285185951957449e-09 31742
12.75 1.371502021979317e-10 6.028151342275513e-09 32250
13 1.179560860390584e-10 5.259531015765708e-09 34250
13.25 9.76840651832707e-11 4.405135699934902e-09 35454
13.5 8.084351749364999e-11 3.713079514700711e-09 36434
13.75 6.763271563333139e-11 3.150633619646116e-09 37682
14 5.620098430799593e-11 2.737872728372237e-09 39294
14.25 4.663517179191974e-11 2.378599796524838e-09 41426
14.5 3.752988082320217e-11 2.01767269650643e-09 42066
14.75 3.056859721641812e-11 1.73951831664851e-09 43490
15 2.516296379582429e-11 1.514216011961521e-09 45702
15.25 1.998742234215942e-11 1.299718416504074e-09 46634
15.5 1.620913534675524e-11 1.141377325428511e-09 48554
15.75 1.273980360645202e-11 9.742816057559687e-10 48870
16 1.042084963194521e-11 8.550804420212506e-10 50963
16.25 7.871169991278151e-12 7.131812366253697e-10 51576
16.5 5.473438475146792e-12 5.563752842502829e-10 49316
