#t    E^kin_scal0    E^grad_scal0    E^kin_scal1    E^grad_scal1    Vpot_term_0    Vpot_term_1    E_tot
53.9999999999978    7.52122129401277e-08    4.39411204286873e-18    6.05060072587088e-13    3.30596600182549e-14    1.39927517184123e-09    4.30442543062944e-13    7.66125566786388e-08
54.4999999999977    7.2603416122237e-08    1.15108167232275e-17    6.03135329672896e-13    1.76292785715355e-13    7.79111101829375e-14    1.48531364310357e-14    7.26042883261098e-08
54.9999999999976    6.64211860679986e-08    1.2740557640583e-17    2.8738158499619e-12    1.50347903619046e-13    2.45852798771999e-09    2.5222833659284e-12    6.88852605155786e-08
55.4999999999975    3.86617310344102e-08    1.89827230127457e-16    8.34833118215102e-12    1.5063552959693e-15    2.7329247729135e-08    9.07028841787485e-14    6.5999419493794e-08
55.9999999999974    1.00206925186751e-09    1.70659293842575e-16    7.40060098032818e-12    2.9068604079859e-14    6.40956519425382e-08    2.7192966565527e-12    6.51078703313059e-08
56.4999999999973    2.37169766548507e-08    3.36194100865289e-17    4.75246838076577e-12    5.14378586193332e-14    4.09946067270688e-08    3.82385953758873e-12    6.47202111813159e-08
56.9999999999972    5.58903097750599e-08    2.19423525509209e-17    2.81516711374484e-12    1.12223013954473e-13    6.61365597251832e-09    3.01149356721257e-12    6.25099046532155e-08
57.4999999999971    5.94132732890351e-08    9.18363286514712e-17    2.4711047464569e-12    5.0776675157641e-14    5.94343129118285e-11    1.14796649311794e-13    5.94753443718542e-08
57.999999999997    5.63966425440443e-08    7.90348631262768e-17    2.97949186814881e-13    1.04597344822133e-12    1.43141398388368e-10    4.41800056834139e-12    5.65455459446709e-08
58.4999999999969    4.59442623998357e-08    8.07306089416365e-16    8.6573259455631e-12    2.80950938950507e-13    7.96567445317414e-09    8.73317694410239e-12    5.39276091141445e-08
58.9999999999968    1.36344124593671e-08    2.38052767231348e-15    1.96641489890991e-11    1.02297961107731e-13    3.87370165270364e-08    8.07402895455295e-12    5.2399271842836e-08
59.4999999999967    3.33925878028117e-09    8.49936534809041e-16    1.62691296033549e-11    1.3103759866423e-13    4.88542909878158e-08    1.16575492921021e-11    5.22216083345276e-08
59.9999999999966    3.45550970999635e-08    2.34533573610231e-16    8.76827033901694e-13    3.88591246085397e-13    1.6733743897317e-08    1.95129451314702e-11    5.13096195952256e-08
60.4999999999965    4.80750095289934e-08    4.32032080850412e-16    3.99611553075314e-12    3.48082512782809e-13    1.09232980218628e-09    4.80077657656131e-12    4.91764847378318e-08
60.9999999999964    4.68613361050418e-08    1.23924294419895e-15    5.14280611996261e-12    1.29614193562189e-12    1.57824738749683e-15    1.93115710262874e-14    4.68677971821587e-08
61.4999999999963    4.33238501912552e-08    1.03440332122684e-15    1.82054699593256e-11    1.59782473065758e-12    1.33742555290133e-09    2.40236108513796e-11    4.47051036841012e-08
61.9999999999962    2.64472862621821e-08    1.93541146133153e-14    6.48537172069662e-11    8.02830362037991e-14    1.64667622013141e-08    4.91315771412386e-12    4.29839149755681e-08
62.4999999999961    1.12319958738359e-09    1.887137931259e-14    3.82301096304422e-11    5.18356823466803e-13    4.11981294887243e-08    4.54295796559442e-11    4.2405525993597e-08
62.999999999996    1.40539974187986e-08    3.84398375832719e-15    2.10647951293023e-11    7.03130479093376e-13    2.80821235388859e-08    5.11995985889158e-11    4.22090923258655e-08
63.4999999999959    3.6019290839512e-08    2.26296247934313e-15    3.23516350966609e-11    6.48859102497239e-13    4.8902760101085e-09    1.80339388802256e-11    4.09606035456624e-08
63.9999999999958    3.90961371581672e-08    9.78456373231257e-15    2.13247271625893e-11    2.49228103589543e-13    5.8187793511753e-11    6.68774659080118e-13    3.91765774661679e-08
64.4999999999961    3.73231817200739e-08    9.54280514908611e-15    4.03833643548359e-12    8.52230570753233e-12    6.679431833467e-11    2.99484449541405e-11    3.74324946683109e-08
64.9999999999963    3.10156206508429e-08    7.89567180000402e-14    9.82590379234228e-11    1.57492266908203e-12    4.6946516627351e-09    4.49957411806046e-11    3.58551809720691e-08
65.4999999999966    1.01425919962912e-08    2.55532691635198e-13    1.02363863737627e-10    1.74999875760145e-12    2.45189214546139e-08    1.27853015139797e-10    3.48937358612318e-08
65.9999999999969    1.60691546071761e-09    9.84897534243821e-14    6.50790364327983e-11    2.00242044105817e-12    3.29214543976938e-08    1.70798996822487e-10    3.47663488018612e-08
66.4999999999971    2.20249647937631e-08    2.63311676178475e-14    4.56188961203281e-12    3.45016643986648e-12    1.20517249946357e-08    1.75261442677296e-10    3.42599896182955e-08
66.9999999999974    3.20306950997509e-08    4.41716885565352e-14    2.14032225784227e-11    3.90311435358985e-12    8.80402051009999e-10    5.69910338563398e-11    3.29934386932378e-08
67.4999999999976    3.15346569598683e-08    1.41083238102514e-13    4.59171164348978e-11    8.93049592376001e-12    2.50298967580561e-17    1.54428470024629e-14    3.1589661123342e-08
67.9999999999979    2.9179722695873e-08    8.29371721194457e-14    1.05840455154296e-10    1.64161273900679e-11    7.46455854684407e-10    2.1892519688442e-10    3.02674432671584e-08
68.4999999999981    1.84692612736783e-08    1.90047663656957e-12    4.32595177791311e-10    2.63366647742534e-12    1.01491295160827e-08    1.36773097244657e-10    2.9192293207911e-08
68.9999999999984    1.13597968351227e-09    2.03337050099463e-12    9.08662098233422e-11    7.23681277691471e-12    2.69691444018138e-08    5.90778617957127e-10    2.87960390963844e-08
69.4999999999986    8.44853775757516e-09    4.42392304762924e-13    2.38412390518134e-11    8.29819292407458e-12    1.96126747376193e-08    5.86576802963654e-10    2.86803711224387e-08
69.9999999999989    2.38108437310281e-08    2.27766502752252e-13    3.77601249744726e-10    1.78907931734321e-12    3.70324052305259e-09    4.70983013684196e-11    2.79408006510139e-08
70.4999999999992    2.66184604120305e-08    1.06948178955703e-12    1.63638005337784e-10    9.08040788148824e-13    5.70962490631849e-11    3.16822050879296e-12    2.6844340409518e-08
70.9999999999994    2.54518201672457e-08    1.26615536438544e-12    5.5655841100097e-11    5.59800634546334e-11    3.07082946364507e-11    1.59970579076829e-10    2.57554011008781e-08
71.4999999999997    2.09968531069518e-08    5.41816395129311e-12    8.93632461356514e-10    4.80844420863605e-12    2.75154664710172e-09    1.16946139005469e-10    2.47692049625755e-08
71.9999999999999    7.34122631724419e-09    1.96049348775265e-11    1.43189485523432e-10    2.241655413039e-11    1.52018313506435e-08    1.41762613946788e-09    2.41458947818869e-08
72.5000000000002    7.15552711901143e-10    8.59636657985426e-12    1.11758947187794e-10    2.01230820016369e-11    2.16158573267009e-08    1.55383746351491e-09    2.40257258978862e-08
73.0000000000004    1.37870752182249e-08    2.37332099680907e-12    7.15637297521966e-10    1.39662739552872e-11    8.556775984488e-09    6.42253225597639e-10    2.37180813207846e-08
73.5000000000007    2.15051369558588e-08    3.73201736761154e-12    8.21463556369806e-11    4.0926063383859e-11    7.1370867966755e-10    5.9988672152059e-10    2.29455367934354e-08
74.000000000001    2.17621970561836e-08    1.53929853407263e-11    2.64198400773768e-10    1.78472390342421e-11    1.35823677805922e-14    4.58250638603737e-13    2.20601075143387e-08
74.5000000000012    1.97529731782797e-08    8.93918473957822e-12    1.44301311387504e-10    7.37381789285812e-11    4.12269386898312e-10    8.30358042953974e-10    2.12225792831877e-08
75.0000000000015    1.25576879809751e-08    3.72728446797406e-11    6.65982925990678e-10    2.85190366019496e-11    6.06844610684809e-09    1.17769378778818e-09    2.05356026828837e-08
75.5000000000017    1.07272070327893e-09    4.40609059861501e-11    3.83415824938912e-10    2.67318570747921e-11    1.68731441548114e-08    1.84018373597127e-09    2.02402571820614e-08
