1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
18.0312 1.171202816845158e-31 8.821648666427049e-30 32250
18.3848 1.247072340748431e-31 9.849206500850547e-30 34250
18.7383 1.176277891772726e-31 1.008486993778286e-29 35454
19.0919 1.186038929208744e-31 1.093018858577234e-29 36434
19.4454 1.173527864258504e-31 1.135431518776357e-29 37682
19.799 1.281602044045929e-31 1.250896033740222e-29 39294
20.1525 1.213346995869428e-31 1.274440825026175e-29 41426
20.5061 1.248128044631255e-31 1.32557589050533e-29 42066
20.8596 1.227348059596394e-31 1.374006974706729e-29 43490
21.2132 1.290924423203969e-31 1.442393506835072e-29 45702
21.5667 1.34978514494462e-31 1.483503858953225e-29 46634
21.9203 1.421393498050404e-31 1.601527634749179e-29 48554
22.2738 1.351990512662507e-31 1.588371803793126e-29 48870
22.6274 1.551193477432639e-31 1.79544807447136e-29 50963
22.9809 1.350288091248615e-31 1.780742441872099e-29 51576
23.3345 1.249596285214243e-31 1.767855325840361e-29 49316
23.6881 1.178876383610538e-31 1.767415214982071e-29 49344
24.0416 1.091632079463582e-31 1.737710498869418e-29 47192
24.3952 1.076421294027329e-31 1.752256289446061e-29 47576
24.7487 9.97526518430874e-32 1.703711128424887e-29 45348
25.1023 9.604031870694827e-32 1.680181380889862e-29 44060
25.4558 9.474766420827354e-32 1.736632722857688e-29 43872
25.8094 8.733869249563864e-32 1.694969997694153e-29 41756
26.1629 8.596421340732282e-32 1.735428343864386e-29 41528
26.5165 8.139329113784931e-32 1.711735137393401e-29 39300
26.87 7.662248579374119e-32 1.716885818231958e-29 38276
27.2236 7.445271780406457e-32 1.697259441145033e-29 36900
27.5771 7.015851576459728e-32 1.669279116873818e-29 34724
27.9307 6.871213785252871e-32 1.645202684805974e-29 33960
28.2842 6.306037858744863e-32 1.578780705720971e-29 32144
28.6378 6.034101607083522e-32 1.556708149239893e-29 30704
28.9913 5.771730757629881e-32 1.492870879341969e-29 28896
29.3449 5.319148397270669e-32 1.417089945752302e-29 26924
29.6985 5.142554108234628e-32 1.402702364215396e-29 25656
30.052 4.539923957725086e-32 1.279516996760431e-29 23228
30.4056 4.481915172807108e-32 1.255531529350263e-29 21816
30.7591 3.874526017989326e-32 1.122095894841228e-29 19472
31.1127 3.536059337970281e-32 1.025741866374004e-29 17696
31.4662 3.178603675044258e-32 9.319497545288104e-30 15588
31.8198 2.839055943501592e-32 8.468972553363324e-30 13760
32.1733 2.343330822543492e-32 7.352625587311213e-30 11565
32.5269 1.920276320573245e-32 6.380579177146557e-30 10016
32.8804 1.683922015083427e-32 5.763612596349359e-30 8652
33.234 1.468304131473464e-32 5.193860165300951e-30 7652
33.5875 1.288945831433674e-32 4.444892112341075e-30 6542
33.9411 1.041827941364732e-32 3.835986540629067e-30 5478
34.2946 9.508437662957126e-33 3.505551976943866e-30 4886
34.6482 7.96106948974192e-33 3.074490123481016e-30 4068
35.0017 6.515448855562682e-33 2.528927717017696e-30 3326
35.3553 5.48942603657191e-33 2.075208297281031e-30 2696
35.7089 4.464604424030725e-33 1.797048477539016e-30 2304
36.0624 3.840064759944089e-33 1.536658808088443e-30 1934
36.416 2.737324066469878e-33 1.108385510967158e-30 1344
36.7695 1.824508010842372e-33 7.272018594445288e-31 848
37.1231 1.903869472127004e-33 7.822302591496911e-31 888
37.4766 1.362194039307025e-33 5.230445261897172e-31 584
37.8302 8.62872654599062e-34 3.261269954604633e-31 344
38.1837 2.997520106804448e-34 1.08220164622993e-31 102
38.5373 3.243847976040072e-34 1.198171572918038e-31 104
38.8908 7.448482069008723e-35 3.078611232713085e-32 24
39.2444 9.613652552477308e-36 6.258033893767056e-33 1

