1:binCentralValue 2:valuesAverage 3:valuesAverage 4:multiplicity
26.1629 2.933676740302889e-45 1.07472627070272e-42 41528
26.5165 2.711711230347967e-45 1.052988545942609e-42 39300
26.87 2.611902586906998e-45 1.061415675588151e-42 38276
27.2236 2.547355779751241e-45 1.05546815502407e-42 36900
27.5771 2.410306805689157e-45 9.959939929622424e-43 34724
27.9307 2.414981786037292e-45 9.996952424956579e-43 33960
28.2842 2.296714691111996e-45 9.457883593455725e-43 32144
28.6378 2.270456538999417e-45 9.145513688269422e-43 30704
28.9913 2.1723649960891e-45 8.673431581174564e-43 28896
29.3449 2.085507293313293e-45 7.972730515414643e-43 26924
29.6985 2.023972862480222e-45 7.827375416907396e-43 25656
30.052 1.874203829721614e-45 6.938967358113474e-43 23228
30.4056 1.742170063083738e-45 6.803454700945241e-43 21816
30.7591 1.586202610237569e-45 6.062852773086486e-43 19472
31.1127 1.443369767853871e-45 5.593195105352215e-43 17696
31.4662 1.264794941366892e-45 4.932558085531314e-43 15588
31.8198 1.106354456086343e-45 4.482045222029552e-43 13760
32.1733 8.966759529791266e-46 3.894962158579054e-43 11565
32.5269 7.776710866207809e-46 3.587468754362698e-43 10016
32.8804 6.390862183364627e-46 3.257001957670346e-43 8652
33.234 5.722206583561299e-46 2.970295431820849e-43 7652
33.5875 4.66883107065102e-46 2.721684366388987e-43 6542
33.9411 3.98144341212331e-46 2.299182481459437e-43 5478
34.2946 3.444156700563679e-46 2.236409802838059e-43 4886
34.6482 2.822166601258972e-46 1.888897533297547e-43 4068
35.0017 2.3567520155928e-46 1.562906960607001e-43 3326
35.3553 1.94944686626318e-46 1.278350448465846e-43 2696
35.7089 1.618091674503708e-46 1.165409084339706e-43 2304
36.0624 1.33604998113128e-46 9.643978184055471e-44 1934
36.416 9.845041313612679e-47 6.831909955008205e-44 1344
36.7695 6.531171466214051e-47 4.500518610972046e-44 848
37.1231 6.581994122366807e-47 4.861738679333007e-44 888
37.4766 4.960677029794517e-47 3.05977538315666e-44 584
37.8302 2.823627423759252e-47 1.69085386295048e-44 344
38.1837 7.414336770639174e-48 6.024695747409143e-45 102
38.5373 8.671076868858451e-48 5.61157473452403e-45 104
38.8908 2.168020930222209e-48 1.622452807296972e-45 24
39.2444 3.500265532199613e-50 2.455754431138307e-48 1

