1:binCentralValue 2:valuesAverage 3:multiplicity
5.75 3.012309669494824e-05 6602
6 3.408229475444113e-05 6923
6.25 3.569436598247712e-05 7032
6.5 3.314144853517093e-05 6632
6.75 3.184052408131437e-05 5988
7 3.200475953165468e-05 5744
7.25 2.938412791705067e-05 5048
7.5 2.754513261132006e-05 4452
7.75 2.60850151801937e-05 3920
8 2.215087136762244e-05 3096
8.25 1.944797842993092e-05 2552
8.5 1.384565322434546e-05 1755
8.75 9.490298825604104e-06 1220
9 6.194692847933671e-06 782
9.25 3.565483427361637e-06 432
9.5 3.136522612887312e-06 350
9.75 1.281552221649286e-06 168
10 5.531775273072534e-07 56
10.25 2.781001856349865e-08 6
10.5 1.729961141036335e-09 1

0.25 9.501947653777036e-08 18
0.5 3.042459860336573e-07 62
0.75 5.372775089287292e-07 98
1 1.039938573479523e-06 210
1.25 1.608250814344917e-06 350
1.5 2.641802509209843e-06 450
1.75 4.703640420344624e-06 602
2 6.721359561049739e-06 762
2.25 5.431328394397859e-06 1142
2.5 4.16316727979487e-06 1250
2.75 4.257703981586314e-06 1458
3 5.053559856048893e-06 1814
3.25 5.911438459426468e-06 2178
3.5 7.425508359759893e-06 2498
3.75 7.75309228876508e-06 2622
4 1.054993075322398e-05 3338
4.25 1.163840310881881e-05 3722
4.5 1.331385724265795e-05 4170
4.75 1.413824512062345e-05 4358
5 1.758483968111667e-05 5034
5.25 2.083548623302625e-05 5714
5.5 2.432426543873845e-05 5982
5.75 3.028951265032147e-05 6602
6 3.379863723546111e-05 6923
6.25 3.572949155071324e-05 7032
6.5 3.446394046842522e-05 6632
6.75 3.243195270760145e-05 5988
7 3.237752653282466e-05 5744
7.25 2.95044803858621e-05 5048
7.5 2.78121643387032e-05 4452
7.75 2.606582242837123e-05 3920
8 2.238943370001228e-05 3096
8.25 1.932120467616065e-05 2552
8.5 1.380851139256589e-05 1755
8.75 9.809316313760677e-06 1220
9 6.416146724654065e-06 782
9.25 3.593790200420022e-06 432
9.5 2.996953813460654e-06 350
9.75 1.266547401567628e-06 168
10 4.233068193949684e-07 56
10.25 7.003149054883371e-08 6
10.5 7.184879456658883e-10 1

