#t    E^kin_cmplxscal0    E^grad_cmplxscal0    E^kin_U10    E^grad_U10    Vpot_term_0    E_tot
133.996776499957    5.70582386239114e-10    6.46265163602757e-10    5.22233298963744e-10    1.34145541953191e-10    2.77611636523827e-10    2.15083802728263e-09
134.350329999956    2.69315165244777e-10    7.38881087132212e-10    5.33628233612749e-10    1.26132808534546e-10    4.66335343124856e-10    2.13429263764914e-09
134.703883499956    5.9110375331081e-10    6.25497904347884e-10    4.80235149721427e-10    1.40465453313991e-10    2.8060576840618e-10    2.11790802910029e-09
135.057436999956    1.06307546163049e-09    4.63191057263273e-10    3.52302480080804e-10    1.65011945215786e-10    5.26123840107914e-11    2.09619332820115e-09
135.410990499956    1.3283224549669e-09    3.04088726546904e-10    2.39719710946633e-10    1.97175897363582e-10    1.14861346913543e-12    2.07045540329315e-09
135.764543999955    1.20585810606882e-09    3.83988551560351e-10    2.55284682342714e-10    1.92313102451217e-10    6.65308491009523e-12    2.0440975273332e-09
136.118097499955    8.36531839404356e-10    5.26428169710732e-10    4.05719685410613e-10    1.50169059649308e-10    1.01644890135011e-10    2.02049364431002e-09
136.471650999955    3.92126039848343e-10    6.66067659804901e-10    4.71192374679274e-10    1.33419623893507e-10    3.39111747164981e-10    2.00191744539101e-09
136.825204499955    3.24734562578771e-10    6.45007100327771e-10    4.92110646686863e-10    1.33446308825109e-10    3.92030638058827e-10    1.98732925647734e-09
137.178757999954    7.14553366730787e-10    5.44064800746889e-10    3.9528786102979e-10    1.53000513720296e-10    1.63718272766136e-10    1.9706248149939e-09
137.532311499954    1.08052550958613e-09    3.84706143775422e-10    2.86042416744438e-10    1.79582441576506e-10    1.83436554802638e-11    1.94920016716276e-09
137.885864999954    1.2079098616741e-09    2.93262878232395e-10    2.26910821758121e-10    1.96762178400014e-10    4.0238431041654e-13    1.92524812437505e-09
138.239418499954    1.00018777420645e-09    4.17552051520706e-10    2.92555254740358e-10    1.73416134413581e-10    1.81627175449488e-11    1.90187393242605e-09
138.592971999953    6.43476297676824e-10    5.54846814407136e-10    3.89320975047188e-10    1.46554077796056e-10    1.47297726729344e-10    1.88149589165655e-09
138.946525499953    3.00796648067402e-10    6.19845205954271e-10    4.63441200236392e-10    1.36060694914264e-10    3.45601320624793e-10    1.86574506979712e-09
139.300078999953    3.90026551591976e-10    5.89170856139983e-10    4.37547599771507e-10    1.38100848387465e-10    2.9724047668513e-10    1.85208633257606e-09
139.653632499953    7.5929631695419e-10    4.73744053756271e-10    3.53824711830378e-10    1.57367433521518e-10    9.11396679701053e-11    1.83537218403246e-09
140.007185999952    1.04116769725737e-09    3.34393608294167e-10    2.4575455907204e-10    1.87809595826084e-10    5.76829364147096e-12    1.81489375409113e-09
140.360739499952    1.07187751352963e-09    3.04633961640872e-10    2.23121752334016e-10    1.92435234200296e-10    8.74688090191981e-13    1.792943149795e-09
140.714292999952    8.46000803658042e-10    4.08360448054741e-10    3.22663269360291e-10    1.630463591903e-10    3.20806049892317e-11    1.77215148525261e-09
141.067846499952    5.02432619322912e-10    5.29853085347061e-10    3.94802620924024e-10    1.4502058120855e-10    1.82312736766979e-10    1.75442164356953e-09
141.421399999951    2.68047758832619e-10    5.76557715516114e-10    4.27670102766049e-10    1.37518825312496e-10    3.30927815709408e-10    1.74072221813669e-09
141.774953499951    4.43107150483143e-10    5.30882309209526e-10    3.85729831173565e-10    1.45421203231045e-10    2.22571779590968e-10    1.72771227368825e-09
142.128506999951    7.83688409829546e-10    4.12105159878076e-10    3.01893468680566e-10    1.63999154014334e-10    4.96530914507711e-11    1.71133928385329e-09
142.482060499951    9.79527868228679e-10    3.0032030469654e-10    2.21329291139582e-10    1.89170651534159e-10    1.72064507195551e-12    1.69206876067092e-09
142.83561399995    9.57086833786173e-10    3.08129153061708e-10    2.15952755753173e-10    1.88861867753366e-10    2.02624100479673e-12    1.67205685135922e-09
143.18916749995    7.17097660140344e-10    4.01988988091733e-10    3.25050399940766e-10    1.59610242353545e-10    4.97446886284401e-11    1.65349197915483e-09
143.54272099995    3.91580622895627e-10    5.13794764709741e-10    3.81138860616136e-10    1.44287127172848e-10    2.0728905103022e-10    1.63809042642457e-09
143.89627449995    2.59654364930087e-10    5.39162548043064e-10    3.96641973835863e-10    1.38765946821004e-10    2.91710581140011e-10    1.62593541477003e-09
