#t    <|E|>    <|B|>    <|E|^2>    <|B|^2>    rms(|E|)    rms(|B|)
8.83883750000016    5.46399721393689    6.15061338514497e-06    34.9801596957893    4.53619382341091e-11    2.26382290426598    2.74442948908961e-06
9.19239100000018    14.197997519062    4.75080367655016e-06    235.582661963399    2.82937589036008e-11    5.83091145637697    2.39240952399004e-06
9.54594450000019    8.15559492127681    4.19669595141442e-06    78.3586294532765    2.10955033419722e-11    3.44164218554463    1.86634574325175e-06
9.89949800000021    9.04496417190654    4.30666328415318e-06    96.3295370024132    2.22688108834319e-11    3.81027034885195    1.92910918310987e-06
10.2530515000002    18.5548109491337    4.24853959891919e-06    405.406229671552    2.1546185275149e-11    7.81826197523837    1.86978516187411e-06
10.6066050000002    11.9607372214617    6.65066188880177e-06    168.396178372699    5.36835643819369e-11    5.03358157695287    3.07445293064905e-06
10.9601585000002    9.38955259346361    1.12839304341743e-05    103.771636071999    1.51473751190528e-10    3.95068831554452    4.91392563509499e-06
11.3137120000003    26.8504071361537    7.3231451084391e-06    848.303013363571    6.72570404029484e-11    11.2853289711182    3.69169149898699e-06
11.6672655000003    9.02810758692759    7.23301985764702e-06    95.8529962166402    6.23086647605127e-11    3.78764697609224    3.16102649457365e-06
12.0208190000003    14.5203369653106    7.09631461053049e-06    246.968185024128    6.01743986467178e-11    6.01065715525027    3.13316415067729e-06
12.3743725000003    22.8012707543673    6.91463277068665e-06    609.559610911383    5.67872720657847e-11    9.46898425901196    2.99585141693158e-06
12.7279260000003    9.5145591848756    9.66456161460722e-06    105.925799491464    1.12234931590719e-10    3.92415124695308    4.33949079825958e-06
13.0814795000003    14.8043552224087    1.37535294284287e-05    257.244697919824    2.2429794212519e-10    6.1705562446643    5.92776267967385e-06
13.4350330000004    4.96710427596525    1.84936081639757e-05    28.8100070694985    4.07345067521322e-10    2.03417850278342    8.08279188143884e-06
13.7885865000004    16.0864452084494    1.2880730507553e-05    303.934840412583    1.99567422490901e-10    6.72020244993696    5.80122436065823e-06
14.1421400000004    27.5560830092692    1.21675561855417e-05    887.780168217725    1.76113701952748e-10    11.3332456694449    5.29757288052121e-06
14.4956935000004    30.4851288064617    1.18203924129056e-05    1086.50903153283    1.6597749591773e-10    12.5365845901613    5.12404323973307e-06
14.8492470000004    41.5876804171377    9.17037377733811e-06    2030.94060845664    1.00548978605182e-10    17.3610323995626    4.05625731297851e-06
15.2028005000004    25.9764321327764    1.49085112450969e-05    792.304246753515    2.74204514414731e-10    10.8410894473192    7.20699707711553e-06
15.5563540000004    21.5404013425931    3.24863227514468e-05    543.432839135279    1.25629496792018e-09    8.91313351943608    1.41751120633669e-05
15.9099075000005    55.014368408153    1.64511358870985e-05    3552.91501737273    3.43740453413268e-10    22.9419765064989    8.54988780262576e-06
16.2634610000004    34.7287414181543    2.19192521044414e-05    1410.54519785148    5.73908349518979e-10    14.2989411273162    9.66719901010215e-06
16.6170145000003    52.4647647383346    1.98277333494727e-05    3220.55054354294    4.69437190271023e-10    21.6332846441345    8.73488296963578e-06
16.9705680000003    62.369282658994    1.68506107609457e-05    4554.64107019799    3.36208046304804e-10    25.7820412458071    7.22945110557549e-06
17.3241215000002    15.3505641173927    2.894828560224e-05    278.183213215906    9.98377790510055e-10    6.52252976181186    1.26639074223242e-05
17.6776750000001    32.6808442872707    3.58367590628483e-05    1250.92822572041    1.51733532877373e-09    13.5237066809204    1.52663692030912e-05
18.0312285    7.66900388426432    6.17265694388092e-05    69.4401913560261    4.54928456508903e-09    3.25984214022166    2.7186673029352e-05
18.384782    14.2293519256585    4.27231532046512e-05    238.230361052376    2.1850829344224e-09    5.97962413769745    1.89687931791746e-05
18.7383354999999    85.5611947479227    3.35495770461088e-05    8573.18517405463    1.34507694734057e-09    35.3902123102232    1.48156278087626e-05
19.0918889999998    89.4405611361077    3.12053392864037e-05    9368.50410882786    1.15832730749299e-09    36.9985152740761    1.35850692862946e-05
19.4454424999997    83.9563607037278    2.2415663539394e-05    8266.7185572705    6.05517365137673e-10    34.9005451913871    1.01516202266612e-05
19.7989959999997    54.2802713466196    3.44472011531986e-05    3455.52279159682    1.44965352565006e-09    22.5649049218951    1.62186268950591e-05
20.1525494999996    46.5986015432385    9.9232778574199e-05    2543.52452065243    1.17713014804599e-08    19.2897603631283    4.38652155688754e-05
